Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Colombia,COL,"Time to export, border compliance (hours)",IC.EXP.TMBC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,112,112,112,112,112,..,..
Colombia,COL,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60,60,60,60,60,48,..,..
Colombia,COL,"Time to import, border compliance (hours)",IC.IMP.TMBC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,112,112,112,112,112,..,..
Colombia,COL,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64,64,64,64,64,64,..,..
Colombia,COL,Time to obtain an electrical connection (days),IC.ELC.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.4,..,..,..,20.8,..,..,..,..,..,..,59.6,..,..,..,..
Colombia,COL,Time to prepare and pay taxes (hours),IC.TAX.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,456,456,268,256,208,208,193,203,203,239,239,239,239,255.5,255.5,..,..
Colombia,COL,Time to resolve insolvency (years),IC.ISV.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,3,3,3,3,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,..,..
Colombia,COL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,5.33948,..,..,..,..,5.22725,..,..,..,..,5.06869,..,..,..,..,5.01742,..,..,..,4.91572,..,..
Colombia,COL,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,..,..,..,..,..,..,..,..,..,..,2.11661,..,..,..,..,2.06446,..,..,..,..,1.99063,..,..,..,..,1.95709,..,..,..,1.9079,..,..
Colombia,COL,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,..,..,..,..,..,..,..,..,..,..,8.69109,..,..,..,..,8.52604,..,..,..,..,8.28588,..,..,..,..,8.21967,..,..,..,8.06018,..,..
Colombia,COL,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,43.1068068269444,39.8085939191183,41.3843176422655,35.4184059117378,49.1849052017204,33.7474413243206,39.1651319875062,30.0029458893106,31.6760492770549,44.6718937206518,30.5671351107104,39.7011235401811,45.7856013813912,52.973764787895,37.8899423046417,39.9821599853416,32.8174615485642,23.2505152423437,17.4023957518974,21.464774761802,20.0822519158373,15.1355500875558,21.0672764689052,13.9138011602078,21.6390747936074,27.5898276090575,33.1744082142441,40.7527904979079,40.8006519872279,32.9801804388446,50.8810721786367,44.7638338277248
Colombia,COL,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,8.54391255824375,7.94879286271964,7.14694850643559,5.76946587571829,6.94880833903603,4.80674589299889,5.70712198683067,4.35125040819938,4.696101657053,7.81851298574218,5.26654228508325,6.61693124129961,7.18635000116859,9.44004609592661,6.81910449234845,7.23512625391645,6.32919949056607,4.30112347803652,3.40378737112275,3.9140807058253,3.53650380674624,3.19650888848895,4.31391666430773,2.73134749206576,4.07993766499465,4.91484858846295,5.66717123501047,7.29871542576382,7.49869307532506,6.08500770774029,8.12217852749829,8.10383098715431
Colombia,COL,Total fisheries production (metric tons),ER.FSH.PROD.MT,130129,115802,168235,148940.5,125420.5,167636,160089,191763,180549,180373,198847,203824,181959,191042,172564,182002,174129,188220,181092,187073,161535,171172,161658,160104,184881,177808,176023,206708.5,214299.21,283097.95,271275.45,321390.18
Colombia,COL,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,-1.32426679061685,2.33767560937121,8.24655395479037,-2.34013723508902,2.69796174122157,5.18692234186697,7.83553941080264,-5.19804925709048,-14.2411762343793,-5.66324032411509,-11.8054041807373,-15.0022279920354,-6.54610212978332,0.121428733988771,-13.63506985326,-13.1024131541113,1.51215838685888,-3.98335938721127,-1.42486095789478,-4.41583203131318,-2.40678758501518,-0.564903872838529,..,..,..,..,..,..,..,..,..
Colombia,COL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,124703.6395,126105.0075,129258.8196,134226.4687,136698.1773,140855.6741,141028.1486,146755.475,148793.9835,137507.4662,141245.692,143400.1128,141502.7824,143002.7025,144244.3916,145701.7786,146405.3219,151267.0656,153089.9338,156750.4298,162038.7755,166014.9048,164091.467,172344.8462,175835.9665,175033.6574,178893.9855,174466.4908,182787.6556,186444.7985,186999.3355,..
Colombia,COL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.90290637643892,4.19951137793811,3.65200984470421,2.98064670992827,2.41695103636019,3.12840978420135,3.72384039434735,3.06670230612638,2.05430024171781,4.32181182919172,5.79241275178545,3.898278216233,3.95007189063968,4.56302920257189,5.92813672580534,6.26115845587611,7.29062678619221,6.6997731158152,8.78822691726813,4.85703346033699,6.70109253013503,9.86049155221695,8.29683079092449,7.3843393604104,6.53057789835517,3.70587614553491,3.09947714544169,3.72823321108347,4.940258188938,4.30433092902696,2.55119417609951,5.32396445388134
Colombia,COL,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,27.962043784239,39.3394416280606,45.029894877321,41.8582762505857,36.4664473278531,33.3449691929562,34.0265983652766,30.6915991929824,26.1931093399845,23.254215979647,26.2338118802363,27.9784418832005,32.2929993355216,29.2577821652214,35.4018692317714,39.8816404917104,39.9706034617782,47.2696289558135,50.3202280282477,46.5504587873023,43.5747969210552,41.8781580866045,46.6870628131674,46.5877577035397,44.7495027178991,40.7740860226512,38.2202273701908,37.3892253135151,35.9378716319877,37.9049115693552,37.5729744519806,33.7331579475486
Colombia,COL,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,4868520136.43283,6838512018.92746,7907619824.97559,8048472525.36075,8102672454.23283,8451976393.01174,9938020380.18383,9906526424.77727,8753946805.52858,8103046538.69517,9005870484.66315,10244081684.9203,10844467604.5963,10920223457.177,13536934555.3753,14954554923.0026,15437167995.6523,20951442986.8658,23670593274.4212,24987458715.7224,28076156124.4625,31895547050.8778,36997795799.9643,43158795571.8365,46809443348.4249,46222893468.525,46173772892.6654,47131104746.7563,47887623364.3511,52652707434.7902,58499477956.7248,58018679406.6873
Colombia,COL,Total reserves in months of imports,FI.RES.TOTL.MO,6.14324307436319,9.28346805592216,9.01324448135516,7.02412147667847,6.0621858658826,5.55385498998115,6.21006550947988,5.50497562649279,5.26353880321723,6.21433789847814,6.11807066146248,6.35050313316507,6.88344697376665,6.38908287123236,6.53943297009273,5.66028976102221,4.86472956969637,5.20777056364355,4.9189118952784,5.98237462562041,5.43925016289305,4.63778352646321,4.96194403534214,5.77599378124281,5.95800832936949,7.29304800301967,8.32883468161759,7.88739431363662,7.01653628399101,7.68978168444085,11.5419853283327,8.13681034464183
Colombia,COL,Total reserves minus gold (current US$),FI.RES.XGLD.CD,4627510136.43283,6533355218.92746,7746326824.97559,7930418098.38275,7990533504.23283,8348714143.01174,9844969380.18383,9802634821.19727,8651058309.10358,8007902588.69517,8915988109.66315,10153666184.9203,10732388354.5963,10783866157.177,13393796155.3753,14787009123.0026,15296233305.6523,20767267611.8658,23478813399.4212,24747664965.7224,27766243374.4625,31386030250.8778,36444016599.9643,42757937971.8365,46408086548.4249,46103762877.525,45961564720.1639,46699124663.7263,47358571768.3219,51973465671.4932,58247760144.891,57745106149.2555
Colombia,COL,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.7,86.9,87.2,82.8,83,83,79.1,78.7,78.8,79.9,72.3,72.2,72.3,71.9,71.2,..,..
Colombia,COL,Trade (% of GDP),NE.TRD.GNFS.ZS,34.7778103803081,33.5299180947153,33.6115913436524,36.1774714449627,35.917537450138,35.4972303177666,36.0441071863282,35.5970680886793,35.9089230535138,36.1492793141794,32.6670854693067,33.9011117949445,32.9826392144234,36.51618351723,35.8634269337995,37.422697494955,39.6413559606293,37.0988970982903,39.1676494164355,35.1561285074585,34.2646031687681,39.4704235545367,38.835151018669,37.9866487978457,37.4874656411103,38.3607641184453,36.202652984202,35.2829149424588,36.5347527968973,37.558533980839,34.1314688566784,40.2455671959926
Colombia,COL,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.00190964085028,6.85966480335485,6.869146737184,7.28193372034718,5.08678280470026,4.9049682012495,5.71572648753551,5.45068954174619,5.41741612067639,5.85946829254037,5.50434566185676,6.11664669416532,5.55077995551419,5.80573175617105,5.73407747021623,5.64367871495758,5.99453985664704,5.83082361959015,5.8543596516458,6.06505607839623,5.81130562691511,5.57085192536631,5.80435628265802,6.01912804011777,6.49121034689373,7.63038128046136,7.67070269658535,7.55097690626583,7.66735864236079,7.93180104823231,5.94641374097847,7.0206111496827
Colombia,COL,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6251,8060,8400,9876,9579,8418,10218,12108,13209,16796,17873,17784,18398,17325,19692,19533,18529,21964
Colombia,COL,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10679,11877,13270,14118,13885,12681,15772,16976,18591,19284,19948,24119,24299,23762,25930,28427,31370,33617
Colombia,COL,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.3453598022461,..,96.3358917236328,96.3479995727539,97.0738372802734,97.3564605712891,98.3775177001953,98.9853286743164,97.2899322509766,98.0061569213867,98.1922836303711,..,99.1116180419922,97.9906234741211,98.3170394897461
Colombia,COL,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.4739990234375,..,97.4626388549805,97.4764099121094,97.5510177612305,98.0570602416992,98.8578262329102,99.2895736694336,97.9409408569336,98.5955505371094,98.7282791137695,..,99.3745727539062,98.2257232666016,98.7279281616211
Colombia,COL,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.1452713012695,..,95.1437377929688,95.1471862792969,96.5324935913086,96.5299301147461,97.8149566650391,98.6282272338867,96.5399780273438,97.3329391479492,97.584846496582,..,98.8360290527344,97.7273101806641,97.8501205444336
Colombia,COL,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,96.0150604248047,96.9945373535156,..,..,..,..,97.3091888427734,96.7680816650391,88.6024398803711
Colombia,COL,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,96.1919937133789,97.1819686889648,..,..,..,..,97.4257278442383,96.7905731201172,88.5324630737305
Colombia,COL,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,92.2131118774414,92.4715194702148,..,..,..,..,93.9831466674805,96.1368026733398,90.627197265625
Colombia,COL,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,97.2832717895508,98.2308807373047,94.0251388549805,94.8545532226562,94.7218780517578,..,97.4947891235352,98.6505508422852,98.0253219604492
Colombia,COL,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,97.6522598266602,98.7071533203125,94.9899215698242,95.8167266845703,95.7497100830078,..,98.1549682617188,98.6658630371094,98.0644836425781
Colombia,COL,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,96.0189819335938,96.5907211303711,90.7409591674805,91.585319519043,91.2240905761719,..,95.26953125,98.596809387207,97.8880004882812
Colombia,COL,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.4469985961914,..,96.4373168945312,96.449951171875,97.1904678344727,97.4431228637695,98.2514724731445,99.0669708251953,97.5270767211914,98.1451873779297,98.3408737182617,..,99.1574172973633,98.2218017578125,97.4715728759766
Colombia,COL,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.4312896728516,..,97.4192428588867,97.433708190918,97.5712738037109,98.0373611450195,98.517463684082,99.328369140625,98.1191177368164,98.7042465209961,98.8441390991211,..,99.4209899902344,98.4597015380859,97.8847732543945
Colombia,COL,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.4585723876953,..,95.4558563232422,95.4613189697266,96.7993927001953,96.8118896484375,97.9691162109375,98.7890777587891,96.8996429443359,97.5568084716797,97.8154602050781,..,98.8882217407227,97.9807968139648,97.0497817993164
Colombia,COL,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.6386795043945,..,96.6284713745117,96.6422500610352,97.4579620361328,97.6386871337891,97.9682693481445,99.2450790405273,98.1238021850586,98.4936294555664,98.69580078125,..,99.2624435424805,98.6725082397461,99.2873611450195
Colombia,COL,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.3437423706055,..,97.3303833007812,97.3461685180664,97.6261825561523,97.984619140625,97.620361328125,99.4274063110352,98.638427734375,99.018913269043,99.1624526977539,..,99.5320587158203,98.9901123046875,99.6624984741211
Colombia,COL,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.0030670166016,..,95.9982528686523,96.0072784423828,97.3205184936523,97.3485870361328,98.2644500732422,99.0888595581055,97.6815567016602,98.0432662963867,98.295280456543,..,99.0029220581055,98.4080505371094,98.9744262695312
Colombia,COL,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,31.266149870801,33.5324675324675,33.3074574341458,39.5840117225659,33.753627167116,35.7108437394782,28.6738747957832,31.9508750192477,34.0807672051187,33.254536275091,29.6370345253503,26.4693216947572,29.1531008983752,32.6007747747572,28.2936672959214,26.7294916061613,24.7929407440136,26.547306598982,23.2570698777419,22.1499512557605,21.6604611213474,25.2486699122984,22.1614782058884,23.2417897243977,23.2652650864533,21.3457588022948,20.9663794862311,19.3652253396015,18.6230303465666,19.5751498736221,21.4551727093157,18.9571592045905
Colombia,COL,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,34.9197860962567,32.5257142857143,31.5569167942828,35.2430555555556,44.0135648080539,42.8705072221254,36.6098332650816,36.3957158702841,38.8498858035406,38.1744948326793,36.8172294858987,35.2275772621062,32.4977286373681,34.0150308920223,36.2597885842465,38.30266664177,35.7765193882483,34.4896141392664,34.4867552326438,26.0569211477998,26.3275824433677,26.441645524196,26.3022201227701,22.8640225068786,21.7153350287293,21.1563261870817,20.2468502630702,19.6080286090867,20.2148292951133,20.8081057200254,22.622530144936,32.3334319265907
Colombia,COL,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,30.25,32.4168236032643,32.4575117252509,38.5928013016389,32.6821557511712,34.444653335204,27.8927669878344,31.0534156133797,32.9563992695255,32.1418783444179,28.7113216504145,25.6585572575282,28.0997833289039,31.4412535460641,27.4764668741243,26.0641647334656,24.2844642865197,26.1005512274201,22.9183718438285,21.7904183487964,21.3376385144804,24.8905842636266,21.8828989823251,22.9967174862757,23.0242649883885,21.1121042168176,20.6390163048564,19.048965876154,18.3218895003037,19.2390647162517,20.6888154623076,18.5247852724689
Colombia,COL,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,33.5828571428571,31.4128035320088,30.4787260267219,34.1147067695092,43.2443447293768,41.9664544402566,35.9623755688912,35.8038872984976,38.1384203243224,37.4178373235364,36.1154489562489,34.6114101435732,31.874155319674,33.4241897262107,35.7107157703374,37.8245676329013,35.3718536211753,34.1506771589784,34.1744047011087,25.8651133661953,26.110910925517,26.2457824961847,26.0540526309235,22.6786636359214,21.5461641514144,20.9677087770587,20.0247928580808,19.4122868210215,20.0351673976088,20.6500684436723,22.3827903925325,32.0682663345216
Colombia,COL,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,26.2273901808786,30.3896103896104,36.5005433938829,30.735102572452,43.9184723209213,40.5900835319551,53.114616626382,50.4666803057154,49.933006481799,50.1375821387104,51.5829332402583,57.0111932730182,53.0729468584919,47.997547370469,51.8412302634386,53.4024499129404,52.9131377296974,44.3301414435958,43.4872953861377,46.169067818727,47.1300289847924,46.7879463428337,46.4280985636495,44.0483932663883,45.3224731254994,50.8899973388235,52.7728255103283,52.4565783677301,53.243157476355,54.1933956224966,27.4907530302393,34.3278286714152
Colombia,COL,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,26.9756387403446,29.0857142857143,32.7003573251659,30.8938746438746,32.8676263542783,31.3588247887038,33.6035321941354,33.3436341218733,33.4192199800834,32.8796996818634,31.453375687447,31.1362157325588,30.9014215647224,30.3039289493234,28.1272280003546,28.8465239760715,28.4692528139929,25.8066551818805,25.1584735800539,25.9927404921894,25.0605546267136,25.1687451085742,26.204842379163,27.0010467356869,29.0978869280866,31.2069872626705,33.1312479389973,32.2534447499076,32.4127830505952,33.2552166803222,13.5243950018272,18.486440289079
Colombia,COL,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,25.375,29.3785310734463,35.5691159412981,29.9654748204294,42.5243291821455,39.1508911496134,51.6677161966856,49.0491354999468,48.2856529736459,48.4600372188253,49.9717401437756,55.2649207933986,51.1553920987244,46.2904046572733,50.3439102167062,52.0732033444545,51.8279463800516,43.5841249413875,42.8539799459328,45.4196621440588,46.427613706865,46.1243829878375,45.8444775827195,43.5839265255959,44.8529869439667,50.3329461070883,51.9488453824984,51.5998938191157,52.3821971921392,53.2629508486987,26.5088109085948,33.5448812844322
Colombia,COL,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,25.9428571428571,28.0905077262693,31.583099147069,29.9047701124661,32.2932025774171,30.6975302385957,33.0092419830673,32.80143526993,32.8072073353497,32.2279904248924,30.8538366412604,30.591610800258,30.3084785260996,29.7775496328993,27.7013044958716,28.4864578049285,28.1472390400159,25.5530475380442,24.9306103745325,25.8014051512506,24.8543105319195,24.9823109237691,25.9575936687074,26.7821489657916,28.8712031098024,30.9287640465952,32.7678808549421,31.9314671012374,32.1247102689131,33.0026437676599,13.3810717268278,18.3348334972101
Colombia,COL,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,..,..,..,..,..,..,..,..,..,..,81,81,81,81,81,81,81,81,81,81,81,81,81,80,80,81,81,81,81,80,69,65
Colombia,COL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,..,..,..,..,..,..,..,..,..,..,80,71,73,80,80,71,71,77,56,75,74,73,72,71,76,75,61,73,74,75,71,..
Colombia,COL,UHC service coverage index,SH.UHC.SRVS.CV.XD,..,..,..,..,..,..,..,..,..,..,52,..,..,..,..,63,..,..,..,..,68,..,..,..,..,78,..,80,..,80,..,80
Colombia,COL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,13.12,12.5,12.61,11.09,..,10.87,11.39,12.17,12.68,12,11.84,11.09,10.64,10.61,11.63,11.25,11.68,11.96,..,15.31
Colombia,COL,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,14.53,14.01,14.58,12.77,..,12.26,12.68,13.37,14.11,13.57,13.46,12.83,12.27,12.15,13.13,12.79,13.33,13.77,..,17.48
Colombia,COL,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,11.76,11.08,10.76,9.48,..,9.46,10.09,10.91,11.14,10.3,10.06,9.17,8.84,8.89,9.96,9.55,9.86,9.96,..,12.99
Colombia,COL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,14.71,12.91,12.34,10.31,..,8.48,8.62,9.66,9.11,8.1,8.03,7.15,6.9,6.62,6.53,6.63,6.72,7.96,..,10.69
Colombia,COL,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,18.65,16.99,16.47,13.79,..,11.4,11.81,13.41,12.57,11.01,10.81,9.51,9.08,8.9,8.55,8.84,8.71,10.55,..,15.32
Colombia,COL,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,12.22,10.26,9.77,8.17,..,6.89,6.88,7.5,7.06,6.36,6.32,5.76,5.62,5.28,5.37,5.38,5.63,6.57,..,8.44
Colombia,COL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,19.7,19.36,18.04,15.67,..,13.9,13.88,14.72,14.35,13.33,12.35,11.53,10.52,10.1,10.23,10.9,11.04,12.03,..,16.38
Colombia,COL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,23.15,23.51,21.69,19.43,..,17.22,17.13,18.12,18,17.04,16.05,14.72,13.5,13.19,13.33,14.14,14.33,15.23,..,21.43
Colombia,COL,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,16.75,15.65,14.93,12.5,..,11.32,11.39,12.02,11.43,10.41,9.47,9.05,8.27,7.76,7.87,8.36,8.53,9.59,..,12.73
Colombia,COL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,13.845,13.413,11.377,12.585,11.511,15.155,15.347,18.35,23.784,25.153,19.464,20.07,18.716,18.082,15.933,14.439,13.182,13.488,14.569,14.23,13.135,12.689,11.7,11.051,10.873,11.229,11.53,11.817,12.773,19.071,18.169
Colombia,COL,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,13.53,13.01,11,12.3,11.32,14.94,15.1,18.03,23.31,24.47,19.4,18.12,17.07,18.02,14.46,..,14.81,14.77,15.84,14.34,13.28,12.87,11.89,11.26,11.08,11.43,11.71,11.98,13.08,20.48,18.13
Colombia,COL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,7.756,6.897,5.482,5.402,6.864,9.576,9.981,12.742,17.58,17.413,12.06,12.608,11.049,10.747,9.13,8.65,8.327,8.554,9.074,8.658,7.931,7.567,7.088,6.733,6.379,6.792,6.882,7.106,7.894,12.25,10.923
Colombia,COL,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,7.58,6.69,5.3,5.28,6.75,9.44,9.82,12.52,17.23,16.94,12.02,11.97,10.51,10.71,8.74,..,8.74,8.87,9.37,8.82,8.09,7.78,7.27,6.96,6.69,7.04,7.12,7.42,8.22,12.78,10.9
Colombia,COL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,10.12,9.44,7.8,8.25,8.72,11.81,12.14,15,20.06,20.52,15.04,15.63,14.19,13.72,11.87,10.963,10.25,10.52,11.32,10.98,10.11,9.74,9.05,8.57,8.3,8.69,8.87,9.11,9.96,15.04,13.9
Colombia,COL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,10.12,9.44,7.8,8.25,8.72,11.81,12.14,15,20.06,20.52,15.04,14.48,13.22,13.72,11.06,..,11.2,11.27,12.07,11.15,10.29,9.96,9.25,8.8,8.57,8.92,9.09,9.36,10.28,15.98,13.9
Colombia,COL,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,..,24.941,24.049,20.727,23.259,20.911,27.013,27.445,32.651,41.896,44.993,34.783,35.611,33.684,33.743,31.283,28.713,26.428,27.987,29.398,28.596,26.734,25.476,24.332,22.889,22.692,23.012,23.432,24.265,25.6,33.316,32.142
Colombia,COL,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,19.83,19.49,..,18.76,..,22.62,..,..,..,..,34.76,33.44,32.23,33.6,29.49,..,28.57,29.61,30.85,29.09,27.63,26.52,24.97,23.65,23.28,23.63,24.1,25.04,26.25,34.88,31.7
Colombia,COL,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,..,15.284,14.031,10.94,10.445,13.2,18.222,18.944,23.893,32.366,32.468,22.367,23.066,20.994,20.945,18.475,17.623,16.993,17.39,17.812,17.212,16.25,15.039,13.931,13.982,12.489,13.67,13.812,14.545,16.019,20.857,19.629
Colombia,COL,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,12.73,11.65,..,8.7,..,15.4,..,..,..,..,22.45,22.19,20.16,20.97,17.82,..,17.81,18.11,18.44,18.21,16.88,15.72,14.43,14.52,13.21,14.46,14.45,15.55,16.68,21.56,19.42
Colombia,COL,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,19.161,18.083,14.934,15.721,16.396,21.863,22.471,27.509,36.242,37.565,27.415,28.253,26.279,26.209,23.652,22.044,20.702,21.58,22.474,21.856,20.495,19.307,18.233,17.659,16.695,17.586,17.879,18.618,20.046,25.926,24.801
Colombia,COL,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,16.12,15.4,..,13.36,..,18.7,..,..,..,..,27.59,26.95,25.29,26.3,22.6,..,22.2,22.81,23.55,22.68,21.26,20.15,18.77,18.27,17.32,18.27,18.47,19.45,20.66,27.14,24.61
Colombia,COL,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,13.7,..,..,..,..,11.4,..,..,..,..,10,..,..,..,..,8.6,..,..,..,..,8,..,..,..,..,7,7.03743577813403,..,..,..,..,..
